family,group,target_budget,opponent,direction,from_level,to_level,from_experiment_id,to_experiment_id,samples_per_point,from_A_win_rate,to_A_win_rate,delta_A_win_rate,from_mean_rounds,to_mean_rounds,delta_mean_rounds,from_budget_A,to_budget_A,delta_budget_A,from_budget_B,to_budget_B,delta_budget_B,from_A_raw_dead,to_A_raw_dead,delta_A_raw_dead,from_A_raw_wounded,to_A_raw_wounded,delta_A_raw_wounded,from_B_raw_dead,to_B_raw_dead,delta_B_raw_dead,from_B_raw_wounded,to_B_raw_wounded,delta_B_raw_wounded,from_A_bench_economic_loss_rate,to_A_bench_economic_loss_rate,delta_A_bench_economic_loss_rate
E-add,archer,120000,knight,A-B,0,5,99c5d6612d7675c557dec1d9,6dbc87f6ba084225ed9799aa,2000,0,0.9995,0.9995,1,1.9995,0.9995,119980,125980,6000,119900,119900,0,762.9905,1525.397,762.4065,0,0,0,0,217.891,217.891,218,0.109,-217.891,0.022257001166861,0.033002460708049,0.010745459541188
E-add,archer,120000,knight,A-B,5,10,6dbc87f6ba084225ed9799aa,d1678f6a5e7101f84adc4e47,2000,0.9995,1,0.00049999999999994,1.9995,2,0.00049999999999994,125980,131980,6000,119900,119900,0,1525.397,1525.654,0.25700000000006,0,0,0,217.891,218,0.10900000000001,0.109,0,-0.109,0.033002460708049,0.026176428246704,-0.006826032461345
E-add,archer,120000,knight,A-B,10,20,d1678f6a5e7101f84adc4e47,4f166faa53b4401932974e56,2000,1,1,0,2,2,0,131980,143980,12000,119900,119900,0,1525.654,1525.5675,-0.086499999999887,0,0,0,218,218,0,0,0,0,0.026176428246704,0.018517155160439,-0.007659273086265
E-add,archer,120000,knight,A-B,20,35,4f166faa53b4401932974e56,97a3a7f3314d309a7a2784f3,2000,1,1,0,2,2,0,143980,161980,18000,119900,119900,0,1525.5675,1525.7265,0.15900000000011,0,0,0,218,218,0,0,0,0,0.018517155160439,0.012829238177553,-0.005687916982886
E-add,archer,120000,knight,A-B,35,50,97a3a7f3314d309a7a2784f3,12775f6d2896683911c9d5fd,2000,1,1,0,2,2,0,161980,179980,18000,119900,119900,0,1525.7265,1525.8945,0.16799999999967,0,0,0,218,218,0,0,0,0,0.012829238177553,0.0098344538282031,-0.0029947843493499
E-add,archer,120000,knight,A-B,50,100,12775f6d2896683911c9d5fd,43da42daf452e04d3112090f,2000,1,1,0,2,1.998,-0.002,179980,239980,60000,119900,119900,0,1525.8945,1493.089,-32.8055,0,0,0,218,217.7455,-0.25450000000001,0,0.2545,0.2545,0.0098344538282031,0.0054186182181848,-0.0044158356100183
E-add,archer,120000,knight,B-A,0,5,99c5d6612d7675c557dec1d9,6dbc87f6ba084225ed9799aa,2000,0,0.009,0.009,1,1.9995,0.9995,119980,125980,6000,119900,119900,0,762.9905,1525.397,762.4065,0,0,0,0,53.9155,53.9155,218,164.0845,-53.9155,0.022257001166861,0.033002460708049,0.010745459541188
E-add,archer,120000,knight,B-A,5,10,6dbc87f6ba084225ed9799aa,d1678f6a5e7101f84adc4e47,2000,0.009,0.971,0.962,1.9995,2,0.00049999999999994,125980,131980,6000,119900,119900,0,1525.397,1525.654,0.25700000000006,0,0,0,53.9155,181.1075,127.192,164.0845,36.8925,-127.192,0.033002460708049,0.026176428246704,-0.006826032461345
E-add,archer,120000,knight,B-A,10,20,d1678f6a5e7101f84adc4e47,4f166faa53b4401932974e56,2000,0.971,1,0.029,2,2,0,131980,143980,12000,119900,119900,0,1525.654,1525.817,0.16300000000001,0,0,0,181.1075,218,36.8925,36.8925,0,-36.8925,0.026176428246704,0.018517363522711,-0.007659064723993
E-add,archer,120000,knight,B-A,20,35,4f166faa53b4401932974e56,97a3a7f3314d309a7a2784f3,2000,1,1,0,2,2,0,143980,161980,18000,119900,119900,0,1525.817,1525.828,0.010999999999967,0,0,0,218,218,0,0,0,0,0.018517363522711,0.012830318557847,-0.005687044964864
E-add,archer,120000,knight,B-A,35,50,97a3a7f3314d309a7a2784f3,12775f6d2896683911c9d5fd,2000,1,1,0,2,2,0,161980,179980,18000,119900,119900,0,1525.828,1525.9405,0.11250000000018,0,0,0,218,218,0,0,0,0,0.012830318557847,0.0098347871985776,-0.0029955313592694
E-add,archer,120000,knight,B-A,50,100,12775f6d2896683911c9d5fd,43da42daf452e04d3112090f,2000,1,1,0,2,2,0,179980,239980,60000,119900,119900,0,1525.9405,1526.1385,0.19799999999987,0,0,0,218,218,0,0,0,0,0.0098347871985776,0.0055382531877656,-0.004296534010812
E-add,archer,120000,soldier,A-B,0,5,9ccf07e41dd0a9dc808dbda7,2dfa126709b5ef8942f23f02,2000,1,1,0,5,5,0,119980,125980,6000,120000,120000,0,0,88.0445,88.0445,1604.0945,1806.0985,202.004,5251.0175,5252.98,1.9624999999996,4496.6605,4557.112,60.4515,0.046750875145858,0.03894145896174,-0.007809416184118
E-add,archer,120000,soldier,A-B,5,10,2dfa126709b5ef8942f23f02,1749ccc2f2ced09bdcd1bce5,2000,1,1,0,5,5,0,125980,131980,6000,120000,120000,0,88.0445,78.052,-9.9925,1806.0985,2051.2775,245.179,5252.98,5258.8225,5.8425000000007,4557.112,4614.024,56.912,0.03894145896174,0.031889339293832,-0.007052119667908
E-add,archer,120000,soldier,A-B,10,20,1749ccc2f2ced09bdcd1bce5,90c6d7a0e5d6849ff07b2e3a,2000,1,1,0,5,5,0,131980,143980,12000,120000,120000,0,78.052,43.848,-34.204,2051.2775,2504.758,453.4805,5258.8225,5281.8015,22.978999999999,4614.024,4714.8505,100.8265,0.031889339293832,0.022855639672177,-0.009033699621655
E-add,archer,120000,soldier,A-B,20,35,90c6d7a0e5d6849ff07b2e3a,6eab11a78b07384f7f8ed60e,2000,1,1,0,5,5,0,143980,161980,18000,120000,120000,0,43.848,19.2325,-24.6155,2504.758,3031.209,526.451,5281.8015,5342.22,60.418500000001,4714.8505,4833.408,118.5575,0.022855639672177,0.016589239412273,-0.006266400259904
E-add,archer,120000,soldier,A-B,35,50,6eab11a78b07384f7f8ed60e,dddb1cd24da9949d49a67c9f,2000,1,1,0,5,5,0,161980,179980,18000,120000,120000,0,19.2325,9.8215,-9.411,3031.209,3406.092,374.883,5342.22,5431.54,89.32,4833.408,4914.9325,81.5245,0.016589239412273,0.013655239471052,-0.002933999941221
E-add,archer,120000,soldier,A-B,50,100,dddb1cd24da9949d49a67c9f,28b09e2b86b44f0f4fcd8177,2000,1,1,0,5,5,0,179980,239980,60000,120000,120000,0,9.8215,1.9805,-7.841,3406.092,4078.6425,672.5505,5431.54,5915.458,483.918,4914.9325,4936.738,21.8055,0.013655239471052,0.0096099049920827,-0.0040453344789693
E-add,archer,120000,soldier,B-A,0,5,9ccf07e41dd0a9dc808dbda7,2dfa126709b5ef8942f23f02,2000,1,1,0,8,8,0,119980,125980,6000,120000,120000,0,282.526,426.345,143.819,1425.6385,1819.479,393.8405,4530.462,4793.8305,263.3685,6530.4645,6344.5555,-185.909,0.049801341890315,0.04819304651532,-0.001608295374995
E-add,archer,120000,soldier,B-A,5,10,2dfa126709b5ef8942f23f02,1749ccc2f2ced09bdcd1bce5,2000,1,1,0,8,8,0,125980,131980,6000,120000,120000,0,426.345,458.6135,32.2685,1819.479,2222.95,403.471,4793.8305,5038.7165,244.886,6344.5555,6163.475,-181.0805,0.04819304651532,0.04432739809062,-0.0038656484247
E-add,archer,120000,soldier,B-A,10,20,1749ccc2f2ced09bdcd1bce5,90c6d7a0e5d6849ff07b2e3a,2000,1,1,0,8,7.9945,-0.0054999999999996,131980,143980,12000,120000,120000,0,458.6135,327.554,-131.0595,2222.95,3022.002,799.052,5038.7165,5530.3405,491.624,6163.475,5788.679,-374.796,0.04432739809062,0.035634428392832,-0.008692969697788
E-add,archer,120000,soldier,B-A,20,35,90c6d7a0e5d6849ff07b2e3a,6eab11a78b07384f7f8ed60e,2000,1,1,0,7.9945,7,-0.9945,143980,161980,18000,120000,120000,0,327.554,111.172,-216.382,3022.002,3774.918,752.916,5530.3405,4604.8675,-925.473,5788.679,6453.633,664.954,0.035634428392832,0.024359457957773,-0.011274970435059
E-add,archer,120000,soldier,B-A,35,50,6eab11a78b07384f7f8ed60e,dddb1cd24da9949d49a67c9f,2000,1,1,0,7,7,0,161980,179980,18000,120000,120000,0,111.172,58.259,-52.913,3774.918,4330.9765,556.0585,4604.8675,5213.6195,608.752,6453.633,6011.4045,-442.2285,0.024359457957773,0.019610123347039,-0.004749334610734
E-add,archer,120000,soldier,B-A,50,100,dddb1cd24da9949d49a67c9f,28b09e2b86b44f0f4fcd8177,2000,1,1,0,7,6,-1,179980,239980,60000,120000,120000,0,58.259,6.341,-51.918,4330.9765,4851.575,520.5985,5213.6195,5190.6685,-22.951,6011.4045,6022.493,11.088500000001,0.019610123347039,0.01179410784232,-0.007816015504719
E-add,archer,120000,spearman,A-B,0,5,c9ccdab244010a047fb9c9d4,0ab05ddb904db9fd2d77fb7c,2000,0,0.0035,0.0035,4,4.03,0.03,119980,125980,6000,119980,119980,0,936.7225,877.406,-59.3165,751.3315,1265.6765,514.345,0,70.7355,70.7355,1714,1643.2645,-70.7355,0.04928471411902,0.046086045404032,-0.003198668714988
E-add,archer,120000,spearman,A-B,5,10,0ab05ddb904db9fd2d77fb7c,2d56c1e6e4e1abd1d3268c8d,2000,0.0035,1,0.9965,4.03,5,0.97,125980,131980,6000,119980,119980,0,877.406,1292.4315,415.0255,1265.6765,1378.6975,113.021,70.7355,1062.287,991.5515,1643.2645,651.713,-991.5515,0.046086045404032,0.045854106682831,-0.000231938721201
E-add,archer,120000,spearman,A-B,10,20,2d56c1e6e4e1abd1d3268c8d,7dcfb7c703f634d94a1f01a4,2000,1,1,0,5,5,0,131980,143980,12000,119980,119980,0,1292.4315,1130.733,-161.6985,1378.6975,2072.4985,693.801,1062.287,1503.534,441.247,651.713,210.466,-441.247,0.045854106682831,0.038872655924434,-0.006981450758397
E-add,archer,120000,spearman,A-B,20,35,7dcfb7c703f634d94a1f01a4,f4c38446c88fde8270cf9d4b,2000,1,1,0,5,5,0,143980,161980,18000,119980,119980,0,1130.733,936.8025,-193.9305,2072.4985,2679.325,606.8265,1503.534,1713.9995,210.4655,210.466,0.0005,-210.4655,0.038872655924434,0.030581337202124,-0.00829131872231
E-add,archer,120000,spearman,A-B,35,50,f4c38446c88fde8270cf9d4b,0424ccc59d4c67d04cfdcab2,2000,1,1,0,5,4.932,-0.068,161980,179980,18000,119980,119980,0,936.8025,768.745,-168.0575,2679.325,3029.9615,350.6365,1713.9995,1639.729,-74.2705,0.0005,74.271,74.2705,0.030581337202124,0.024633292588065,-0.005948044614059
E-add,archer,120000,spearman,A-B,50,100,0424ccc59d4c67d04cfdcab2,d5db15d15ac717c712a18dd6,2000,1,1,0,4.932,4,-0.932,179980,239980,60000,119980,119980,0,768.745,371.851,-396.894,3029.9615,3316.9835,287.022,1639.729,1007.928,-631.801,74.271,706.072,631.801,0.024633292588065,0.013459996666389,-0.011173295921676
E-add,archer,120000,spearman,B-A,0,5,c9ccdab244010a047fb9c9d4,0ab05ddb904db9fd2d77fb7c,2000,1,1,0,7,7,0,119980,125980,6000,119980,119980,0,788.567,691.971,-96.596,923.32,1589.925,666.605,1119.2835,1636.6565,517.373,594.7165,77.3435,-517.373,0.049941073512252,0.049239998412446,-0.000701075099806
E-add,archer,120000,spearman,B-A,5,10,0ab05ddb904db9fd2d77fb7c,2d56c1e6e4e1abd1d3268c8d,2000,1,1,0,7,6.887,-0.113,125980,131980,6000,119980,119980,0,691.971,650.5115,-41.4595,1589.925,2120.1525,530.2275,1636.6565,1590.7235,-45.933,77.3435,123.2765,45.933,0.049239998412446,0.047493294438551,-0.001746703973895
E-add,archer,120000,spearman,B-A,10,20,2d56c1e6e4e1abd1d3268c8d,7dcfb7c703f634d94a1f01a4,2000,1,1,0,6.887,6,-0.887,131980,143980,12000,119980,119980,0,650.5115,425.906,-224.6055,2120.1525,2971.836,851.6835,1590.7235,807.37,-783.3535,123.2765,906.63,783.3535,0.047493294438551,0.041285109042923,-0.006208185395628
E-add,archer,120000,spearman,B-A,20,35,7dcfb7c703f634d94a1f01a4,f4c38446c88fde8270cf9d4b,2000,1,1,0,6,6,0,143980,161980,18000,119980,119980,0,425.906,287.5355,-138.3705,2971.836,3727.8615,756.0255,807.37,1167.9435,360.5735,906.63,546.0565,-360.5735,0.041285109042923,0.033915822941104,-0.007369286101819
E-add,archer,120000,spearman,B-A,35,50,f4c38446c88fde8270cf9d4b,0424ccc59d4c67d04cfdcab2,2000,1,1,0,6,6,0,161980,179980,18000,119980,119980,0,287.5355,195.557,-91.9785,3727.8615,4179.196,451.3345,1167.9435,1600.018,432.0745,546.0565,113.982,-432.0745,0.033915822941104,0.028366290698967,-0.005549532242137
E-add,archer,120000,spearman,B-A,50,100,0424ccc59d4c67d04cfdcab2,d5db15d15ac717c712a18dd6,2000,1,1,0,6,5,-1,179980,239980,60000,119980,119980,0,195.557,45.327,-150.23,4179.196,4381.8765,202.6805,1600.018,887.835,-712.183,113.982,826.165,712.183,0.028366290698967,0.0161703891991,-0.012195901499867
E-add,archer,360000,archer,A-B,0,5,398b90b52047c0941593a85d,f02aa132214745d307839c9a,2000,1,1,0,2,2,0,359940,377940,18000,359940,359940,0,0,908.855,908.855,5142,6033.145,891.145,2891.326,3022.734,131.408,2250.674,2119.266,-131.408,0.050010987942435,0.050016814838334,5.8268958990013E-6
E-add,archer,360000,archer,A-B,5,10,f02aa132214745d307839c9a,b792b1125940b701bebdbd11,2000,1,1,0,2,2,0,377940,395940,18000,359940,359940,0,908.855,206.858,-701.997,6033.145,8535.0895,2501.9445,3022.734,3149.122,126.388,2119.266,1992.878,-126.388,0.050016814838334,0.050021480527353,4.6656890190025E-6
E-add,archer,360000,archer,A-B,10,20,b792b1125940b701bebdbd11,2e9e2fda14a7f02c8ba0e740,2000,1,1,0,2,2,0,395940,431940,36000,359940,359940,0,206.858,0,-206.858,8535.0895,11435.331,2900.2415,3149.122,3390.313,241.191,1992.878,1751.687,-241.191,0.050021480527353,0.046361531694217,-0.003659948833136
E-add,archer,360000,archer,A-B,20,35,2e9e2fda14a7f02c8ba0e740,3ad6d13b0b552e3cc08126c5,2000,1,1,0,2,2,0,431940,485940,54000,359940,359940,0,0,0,0,11435.331,13431.806,1996.475,3390.313,3717.5075,327.1945,1751.687,1424.4925,-327.1945,0.046361531694217,0.037873451454912,-0.008488080239305
E-add,archer,360000,archer,A-B,35,50,3ad6d13b0b552e3cc08126c5,0dd2ab00935b12562e01d3c8,2000,1,1,0,2,2,0,485940,539940,54000,359940,359940,0,0,0,0,13431.806,14496.5355,1064.7295,3717.5075,4163.3755,445.868,1424.4925,978.6245,-445.868,0.037873451454912,0.031349566618513,-0.006523884836399
E-add,archer,360000,archer,A-B,50,100,0dd2ab00935b12562e01d3c8,bcc3f7fa0eb6acc4ec9cbe79,2000,1,1,0,2,2,0,539940,719940,180000,359940,359940,0,0,0,0,14496.5355,16027.0685,1530.533,4163.3755,5142,978.6245,978.6245,0,-978.6245,0.031349566618513,0.019485568241798,-0.011863998376715
E-add,archer,360000,archer,B-A,0,5,398b90b52047c0941593a85d,f02aa132214745d307839c9a,2000,0,0,0,2,2,0,359940,377940,18000,359940,359940,0,2891.325,2682.3175,-209.0075,2250.675,4259.6825,2009.0075,0,170.2625,170.2625,5142,4971.7375,-170.2625,0.050032866588876,0.050040218024025,7.3514351490028E-6
E-add,archer,360000,archer,B-A,5,10,f02aa132214745d307839c9a,b792b1125940b701bebdbd11,2000,0,0,0,2,2,0,377940,395940,18000,359940,359940,0,2682.3175,3617.689,935.3715,4259.6825,5124.26,864.5775,170.2625,385.9475,215.685,4971.7375,4756.0525,-215.685,0.050040218024025,0.050028969035712,-1.1248988312999E-5
E-add,archer,360000,archer,B-A,10,20,b792b1125940b701bebdbd11,2e9e2fda14a7f02c8ba0e740,2000,0,1,1,2,3,1,395940,431940,36000,359940,359940,0,3617.689,6390.187,2772.498,5124.26,5863.0205,738.7605,385.9475,5142,4756.0525,4756.0525,0,-4756.0525,0.050028969035712,0.049682270685743,-0.000346698349969
E-add,archer,360000,archer,B-A,20,35,2e9e2fda14a7f02c8ba0e740,3ad6d13b0b552e3cc08126c5,2000,1,1,0,3,3,0,431940,485940,54000,359940,359940,0,6390.187,6204.1565,-186.0305,5863.0205,9255.7045,3392.684,5142,5142,0,0,0,0,0.049682270685743,0.04359475449644,-0.006087516189303
E-add,archer,360000,archer,B-A,35,50,3ad6d13b0b552e3cc08126c5,0dd2ab00935b12562e01d3c8,2000,1,1,0,3,2.9565,-0.0435,485940,539940,54000,359940,359940,0,6204.1565,5160.6075,-1043.549,9255.7045,11800.1335,2544.429,5142,4997.8515,-144.1485,0,144.1485,144.1485,0.04359475449644,0.036671194947587,-0.006923559548853
E-add,archer,360000,archer,B-A,50,100,0dd2ab00935b12562e01d3c8,bcc3f7fa0eb6acc4ec9cbe79,2000,1,1,0,2.9565,2,-0.9565,539940,719940,180000,359940,359940,0,5160.6075,1721.797,-3438.8105,11800.1335,14306.3635,2506.23,4997.8515,2631.578,-2366.2735,144.1485,2510.422,2366.2735,0.036671194947587,0.019489068533489,-0.017182126414098
E-add,archer,360000,knight,A-B,0,5,b87b6dd2c0632336c0e9bbe4,31acb5205977da21373389a4,2000,0,1,1,1,2,1,359940,377940,18000,359700,359700,0,2289.009,4577.3725,2288.3635,0,0,0,0,654,654,654,0,-654,0.022297257876313,0.033000608562206,0.010703350685893
E-add,archer,360000,knight,A-B,5,10,31acb5205977da21373389a4,dfb27dfd70d33a53a890d27b,2000,1,1,0,2,2,0,377940,395940,18000,359700,359700,0,4577.3725,4577.6155,0.24299999999948,0,0,0,654,654,0,0,0,0,0.033000608562206,0.026213466686872,-0.006787141875334
E-add,archer,360000,knight,A-B,10,20,dfb27dfd70d33a53a890d27b,a12e801750e5d1ba9e7d4c04,2000,1,1,0,2,2,0,395940,431940,36000,359700,359700,0,4577.6155,4577.6455,0.029999999999745,0,0,0,654,654,0,0,0,0,0.026213466686872,0.018575785988795,-0.007637680698077
E-add,archer,360000,knight,A-B,20,35,a12e801750e5d1ba9e7d4c04,cd74e95539797160e6626043,2000,1,1,0,2,2,0,431940,485940,54000,359700,359700,0,4577.6455,4577.359,-0.28649999999925,0,0,0,654,654,0,0,0,0,0.018575785988795,0.012918230645759,-0.005657555343036
E-add,archer,360000,knight,A-B,35,50,cd74e95539797160e6626043,6696a984c243e4b2f6d9e225,2000,1,1,0,2,2,0,485940,539940,54000,359700,359700,0,4577.359,4577.545,0.18599999999969,0,0,0,654,654,0,0,0,0,0.012918230645759,0.0098977664184909,-0.0030204642272681
E-add,archer,360000,knight,A-B,50,100,6696a984c243e4b2f6d9e225,109c78e1f9ee94ab5bd69640,2000,1,1,0,2,2,0,539940,719940,180000,359700,359700,0,4577.545,4557.2895,-20.2555,0,0,0,654,654,0,0,0,0,0.0098977664184909,0.0055337458677112,-0.0043640205507797
E-add,archer,360000,knight,B-A,0,5,b87b6dd2c0632336c0e9bbe4,31acb5205977da21373389a4,2000,0,0,0,1,2,1,359940,377940,18000,359700,359700,0,2289.009,4577.3725,2288.3635,0,0,0,0,138.6165,138.6165,654,515.3835,-138.6165,0.022297257876313,0.033000608562206,0.010703350685893
E-add,archer,360000,knight,B-A,5,10,31acb5205977da21373389a4,dfb27dfd70d33a53a890d27b,2000,0,0.999,0.999,2,2,0,377940,395940,18000,359700,359700,0,4577.3725,4577.6155,0.24299999999948,0,0,0,138.6165,578.5225,439.906,515.3835,75.4775,-439.906,0.033000608562206,0.026213466686872,-0.006787141875334
E-add,archer,360000,knight,B-A,10,20,dfb27dfd70d33a53a890d27b,a12e801750e5d1ba9e7d4c04,2000,0.999,1,0.001,2,2,0,395940,431940,36000,359700,359700,0,4577.6155,4577.68,0.064500000000407,0,0,0,578.5225,654,75.4775,75.4775,0,-75.4775,0.026213466686872,0.018575392415613,-0.007638074271259
E-add,archer,360000,knight,B-A,20,35,a12e801750e5d1ba9e7d4c04,cd74e95539797160e6626043,2000,1,1,0,2,2,0,431940,485940,54000,359700,359700,0,4577.68,4577.4,-0.28000000000065,0,0,0,654,654,0,0,0,0,0.018575392415613,0.012917284026835,-0.005658108388778
E-add,archer,360000,knight,B-A,35,50,cd74e95539797160e6626043,6696a984c243e4b2f6d9e225,2000,1,1,0,2,2,0,485940,539940,54000,359700,359700,0,4577.4,4577.545,0.14500000000044,0,0,0,654,654,0,0,0,0,0.012917284026835,0.0098977664184909,-0.0030195176083441
E-add,archer,360000,knight,B-A,50,100,6696a984c243e4b2f6d9e225,109c78e1f9ee94ab5bd69640,2000,1,1,0,2,2,0,539940,719940,180000,359700,359700,0,4577.545,4577.6545,0.10950000000048,0,0,0,654,654,0,0,0,0,0.0098977664184909,0.0055562060727283,-0.0043415603457626
E-add,archer,360000,soldier,A-B,0,5,850240304cc7689b21861aca,54aca0f5619b42fc70f30663,2000,1,1,0,5,5,0,359940,377940,18000,360000,360000,0,0,263.5965,263.5965,4812.221,5417.917,605.696,15751.34,15756.9925,5.6525000000001,13492.402,13674.362,181.96,0.046805912096461,0.038945586601048,-0.007860325495413
E-add,archer,360000,soldier,A-B,5,10,54aca0f5619b42fc70f30663,beff18beb20d0e38d24e0894,2000,1,1,0,5,5,0,377940,395940,18000,360000,360000,0,263.5965,233.7435,-29.853,5417.917,6152.35,734.433,15756.9925,15774.641,17.648499999999,13674.362,13845.182,170.82,0.038945586601048,0.031865004798707,-0.007080581802341
E-add,archer,360000,soldier,A-B,10,20,beff18beb20d0e38d24e0894,396c40d221cb435ac350e444,2000,1,1,0,5,5,0,395940,431940,36000,360000,360000,0,233.7435,131.0725,-102.671,6152.35,7514.293,1361.943,15774.641,15842.8945,68.253500000001,13845.182,14148.411,303.229,0.031865004798707,0.022853127749224,-0.009011877049483
E-add,archer,360000,soldier,A-B,20,35,396c40d221cb435ac350e444,58247cfc7e192df99f79aaad,2000,1,1,0,5,5,0,431940,485940,54000,360000,360000,0,131.0725,57.6965,-73.376,7514.293,9093.2535,1578.9605,15842.8945,16024.387,181.4925,14148.411,14503.0175,354.6065,0.022853127749224,0.01658621434745,-0.006266913401774
E-add,archer,360000,soldier,A-B,35,50,58247cfc7e192df99f79aaad,1fd7c56033c3a5e628ef4d5e,2000,1,1,0,5,5,0,485940,539940,54000,360000,360000,0,57.6965,29.426,-28.2705,9093.2535,10217.9295,1124.676,16024.387,16293.8995,269.5125,14503.0175,14745.286,242.2685,0.01658621434745,0.013639932214691,-0.002946282132759
E-add,archer,360000,soldier,A-B,50,100,1fd7c56033c3a5e628ef4d5e,5cfe55b2f8bee9ecfc05bb33,2000,1,1,0,5,5,0,539940,719940,180000,360000,360000,0,29.426,5.9675,-23.4585,10217.9295,12235.915,2017.9855,16293.8995,17747.4445,1453.545,14745.286,14809.164,63.878000000001,0.013639932214691,0.0096064741506237,-0.0040334580640673
E-add,archer,360000,soldier,B-A,0,5,850240304cc7689b21861aca,54aca0f5619b42fc70f30663,2000,1,1,0,8,8,0,359940,377940,18000,360000,360000,0,847.5285,1278.851,431.3225,4277.1925,5458.397,1181.2045,13591.113,14379.4915,788.3785,19591.302,19035.86,-555.442,0.049841306884481,0.048184645710959,-0.001656661173522
E-add,archer,360000,soldier,B-A,5,10,54aca0f5619b42fc70f30663,beff18beb20d0e38d24e0894,2000,1,1,0,8,8,0,377940,395940,18000,360000,360000,0,1278.851,1375.751,96.9,5458.397,6667.9285,1209.5315,14379.4915,15114.33,734.8385,19035.86,18493.212,-542.648,0.048184645710959,0.044391877557206,-0.003792768153753
E-add,archer,360000,soldier,B-A,10,20,beff18beb20d0e38d24e0894,396c40d221cb435ac350e444,2000,1,1,0,8,8,0,395940,431940,36000,360000,360000,0,1375.751,983.6285,-392.1225,6667.9285,9065.647,2397.7185,15114.33,16615.329,1500.999,18493.212,17350.0095,-1143.2025,0.044391877557206,0.035659373987128,-0.008732503570078
E-add,archer,360000,soldier,B-A,20,35,396c40d221cb435ac350e444,58247cfc7e192df99f79aaad,2000,1,1,0,8,7,-1,431940,485940,54000,360000,360000,0,983.6285,334.0325,-649.596,9065.647,11325.632,2259.985,16615.329,13812.997,-2802.332,17350.0095,19362.8085,2012.799,0.035659373987128,0.024329906984401,-0.011329467002727
E-add,archer,360000,soldier,B-A,35,50,58247cfc7e192df99f79aaad,1fd7c56033c3a5e628ef4d5e,2000,1,1,0,7,7,0,485940,539940,54000,360000,360000,0,334.0325,175.2985,-158.734,11325.632,12990.909,1665.277,13812.997,15638.2175,1825.2205,19362.8085,18037.2995,-1325.509,0.024329906984401,0.019630894173427,-0.004699012810974
E-add,archer,360000,soldier,B-A,50,100,1fd7c56033c3a5e628ef4d5e,5cfe55b2f8bee9ecfc05bb33,2000,1,1,0,7,6,-1,539940,719940,180000,360000,360000,0,175.2985,19.135,-156.1635,12990.909,14553.0405,1562.1315,15638.2175,15570.7815,-67.436000000002,18037.2995,18069.123,31.823499999999,0.019630894173427,0.011775064588716,-0.007855829584711
E-add,archer,360000,spearman,A-B,0,5,b307f06eaa81875ba77a68f8,db3a5f9302f77e37db727903,2000,0,0,0,4,4.001,0.0010000000000003,359940,377940,18000,359940,359940,0,2810.0685,2583.4055,-226.663,2254.092,3836.2985,1582.2065,0,147.24,147.24,5142,4994.76,-147.24,0.049293271100739,0.046132454887019,-0.00316081621372
E-add,archer,360000,spearman,A-B,5,10,db3a5f9302f77e37db727903,d8011bf3f0dca395d4cf4e76,2000,0,1,1,4.001,5,0.999,377940,395940,18000,359940,359940,0,2583.4055,3877.971,1294.5655,3836.2985,4137.78,301.4815,147.24,3183.0345,3035.7945,4994.76,1958.9655,-3035.7945,0.046132454887019,0.045907220791029,-0.00022523409599001
E-add,archer,360000,spearman,A-B,10,20,d8011bf3f0dca395d4cf4e76,64eeec9a8ebb82564f51eef8,2000,1,1,0,5,5,0,395940,431940,36000,359940,359940,0,3877.971,3393.0535,-484.9175,4137.78,6217.8605,2080.0805,3183.0345,4513.2125,1330.178,1958.9655,628.7875,-1330.178,0.045907220791029,0.038961788674353,-0.006945432116676
E-add,archer,360000,spearman,A-B,20,35,64eeec9a8ebb82564f51eef8,8e784e08223f682bc07bcb86,2000,1,1,0,5,5,0,431940,485940,54000,359940,359940,0,3393.0535,2810.121,-582.9325,6217.8605,8040.6545,1822.794,4513.2125,5142,628.7875,628.7875,0,-628.7875,0.038961788674353,0.030586378976828,-0.008375409697525
E-add,archer,360000,spearman,A-B,35,50,8e784e08223f682bc07bcb86,5594f471c1192402bc96c758,2000,1,1,0,5,4.995,-0.0049999999999999,485940,539940,54000,359940,359940,0,2810.121,2345.0215,-465.0995,8040.6545,9128.0675,1087.413,5142,5125.4,-16.6,0,16.6,16.6,0.030586378976828,0.024819961477201,-0.005766417499627
E-add,archer,360000,spearman,A-B,50,100,5594f471c1192402bc96c758,8e4c01d92447f72657c9deba,2000,1,1,0,4.995,4,-0.995,539940,719940,180000,359940,359940,0,2345.0215,1115.3515,-1229.67,9128.0675,9951.554,823.4865,5125.4,3015.925,-2109.475,16.6,2126.075,2109.475,0.024819961477201,0.013462677445343,-0.011357284031858
E-add,archer,360000,spearman,B-A,0,5,b307f06eaa81875ba77a68f8,db3a5f9302f77e37db727903,2000,1,1,0,7,7,0,359940,377940,18000,359940,359940,0,2367.3995,2079.3775,-288.022,2768.595,4765.293,1996.698,3352.7625,4924.227,1571.4645,1789.2375,217.773,-1571.4645,0.050012252042007,0.049331243054453,-0.000681008987554
